Date,Region,Maladie,Cas_confirmes,Temperature,Humidite,Precipitations,Zone_humide,Densite_moustiques,Espece_vecteur,Population,Densite_population,Acces_soins
2023-03-31,Fatick,Paludisme,28,31.3,63,5.7,oui,346,Anopheles,900000,45,65
2023-03-31,Kaffrine,Dengue,7,34.5,63,10.3,partiel,282,Aedes,700000,50,60
2023-03-31,Kaffrine,Paludisme,17,34.5,63,10.3,partiel,282,Anopheles,700000,50,60
2023-03-31,Kaolack,Dengue,14,28.7,71,2.6,oui,355,Aedes,1200000,150,68
2023-03-31,Kaolack,Paludisme,37,28.7,71,2.6,oui,355,Anopheles,1200000,150,68
2023-03-31,Kedougou,Dengue,3,31.9,43,2.6,oui,413,Aedes,200000,12,55
2023-03-31,Kedougou,Paludisme,8,31.9,43,2.6,oui,413,Anopheles,200000,12,55
2023-03-31,Kolda,Dengue,11,30.1,70,9.7,oui,451,Aedes,800000,60,58
2023-03-31,Kolda,Paludisme,29,30.1,70,9.7,oui,451,Anopheles,800000,60,58
2023-03-31,Louga,Dengue,11,29.4,73,14.6,partiel,244,Aedes,1100000,40,67
2023-03-31,Louga,Paludisme,32,29.4,73,14.6,partiel,244,Anopheles,1100000,40,67
2023-03-31,Matam,Dengue,6,30.3,55,3.1,non,281,Aedes,600000,20,50
2023-03-31,Matam,Paludisme,21,30.3,55,3.1,non,281,Anopheles,600000,20,50
2023-03-31,Saint-Louis,Dengue,10,29.1,63,2.0,partiel,245,Aedes,1000000,80,72
2023-03-31,Saint-Louis,Paludisme,28,29.1,63,2.0,partiel,245,Anopheles,1000000,80,72
2023-03-31,Sedhiou,Dengue,4,28.1,72,12.2,oui,400,Aedes,500000,35,53
2023-03-31,Sedhiou,Paludisme,14,28.1,72,12.2,oui,400,Anopheles,500000,35,53
2023-03-31,Tambacounda,Dengue,7,35.7,49,3.9,partiel,274,Aedes,800000,25,52
2023-03-31,Tambacounda,Paludisme,25,35.7,49,3.9,partiel,274,Anopheles,800000,25,52
2023-03-31,Thies,Dengue,21,27.7,62,3.8,partiel,275,Aedes,2000000,200,75
2023-03-31,Thies,Paludisme,67,27.7,62,3.8,partiel,275,Anopheles,2000000,200,75
2023-03-31,Ziguinchor,Dengue,6,31.5,70,9.7,oui,422,Aedes,600000,90,70
2023-03-31,Ziguinchor,Paludisme,30,31.5,70,9.7,oui,422,Anopheles,600000,90,70
2023-04-30,Dakar,Dengue,31,25.6,72,8.1,oui,369,Aedes,3500000,6025,85
2023-04-30,Dakar,Paludisme,91,25.6,72,8.1,oui,369,Anopheles,3500000,6025,85
2023-04-30,Diourbel,Dengue,18,30.4,72,4.9,partiel,227,Aedes,1800000,120,70
2023-04-30,Diourbel,Paludisme,48,30.4,72,4.9,partiel,227,Anopheles,1800000,120,70
2023-04-30,Fatick,Dengue,10,34.3,62,14.6,oui,472,Aedes,900000,45,65
2023-04-30,Fatick,Paludisme,30,34.3,62,14.6,oui,472,Anopheles,900000,45,65
2023-04-30,Kaffrine,Dengue,6,34.9,63,12.0,partiel,234,Aedes,700000,50,60
2023-04-30,Kaffrine,Paludisme,23,34.9,63,12.0,partiel,234,Anopheles,700000,50,60
2023-04-30,Kaolack,Dengue,11,30.8,75,7.2,oui,418,Aedes,1200000,150,68
2023-04-30,Kaolack,Paludisme,42,30.8,75,7.2,oui,418,Anopheles,1200000,150,68
2023-04-30,Kedougou,Dengue,3,33.4,55,1.4,oui,354,Aedes,200000,12,55
2023-04-30,Kedougou,Paludisme,8,33.4,55,1.4,oui,354,Anopheles,200000,12,55
2023-04-30,Kolda,Dengue,13,26.1,73,12.7,oui,412,Aedes,800000,60,58
2023-04-30,Kolda,Paludisme,35,26.1,73,12.7,oui,412,Anopheles,800000,60,58
2023-04-30,Louga,Dengue,12,33.1,63,3.7,partiel,268,Aedes,1100000,40,67
2023-04-30,Louga,Paludisme,37,33.1,63,3.7,partiel,268,Anopheles,1100000,40,67
2023-04-30,Matam,Dengue,6,37.9,51,1.5,non,283,Aedes,600000,20,50
2023-04-30,Matam,Paludisme,22,37.9,51,1.5,non,283,Anopheles,600000,20,50
2023-04-30,Saint-Louis,Dengue,11,31.4,67,6.7,partiel,235,Aedes,1000000,80,72
2023-04-30,Saint-Louis,Paludisme,30,31.4,67,6.7,partiel,235,Anopheles,1000000,80,72
2023-04-30,Sedhiou,Dengue,6,30.0,78,12.1,oui,406,Aedes,500000,35,53
2023-04-30,Sedhiou,Paludisme,16,30.0,78,12.1,oui,406,Anopheles,500000,35,53
2023-04-30,Tambacounda,Dengue,9,29.6,60,1.5,partiel,201,Aedes,800000,25,52
2023-04-30,Tambacounda,Paludisme,28,29.6,60,1.5,partiel,201,Anopheles,800000,25,52
2023-04-30,Thies,Dengue,17,33.7,75,5.8,partiel,271,Aedes,2000000,200,75
2023-04-30,Thies,Paludisme,67,33.7,75,5.8,partiel,271,Anopheles,2000000,200,75
2023-04-30,Ziguinchor,Dengue,7,30.7,75,14.7,oui,476,Aedes,600000,90,70
2023-04-30,Ziguinchor,Paludisme,29,30.7,75,14.7,oui,476,Anopheles,600000,90,70
2023-05-31,Dakar,Dengue,40,24.5,71,4.0,oui,345,Aedes,3500000,6025,85
2023-05-31,Dakar,Paludisme,131,24.5,71,4.0,oui,345,Anopheles,3500000,6025,85
2023-05-31,Diourbel,Dengue,20,32.2,60,7.6,partiel,220,Aedes,1800000,120,70
2023-05-31,Diourbel,Paludisme,50,32.2,60,7.6,partiel,220,Anopheles,1800000,120,70
2023-05-31,Fatick,Dengue,7,28.4,63,9.8,oui,334,Aedes,900000,45,65
2023-05-31,Fatick,Paludisme,30,28.4,63,9.8,oui,334,Anopheles,900000,45,65
2023-05-31,Kaffrine,Dengue,6,29.8,68,6.8,partiel,294,Aedes,700000,50,60
2023-05-31,Kaffrine,Paludisme,26,29.8,68,6.8,partiel,294,Anopheles,700000,50,60
2023-05-31,Kaolack,Dengue,14,27.7,64,11.3,oui,333,Aedes,1200000,150,68
2023-05-31,Kaolack,Paludisme,36,27.7,64,11.3,oui,333,Anopheles,1200000,150,68
2023-05-31,Kedougou,Dengue,2,35.2,54,4.3,oui,327,Aedes,200000,12,55
2023-05-31,Kedougou,Paludisme,7,35.2,54,4.3,oui,327,Anopheles,200000,12,55
2023-05-31,Kolda,Dengue,9,33.3,74,17.7,oui,320,Aedes,800000,60,58
2023-05-31,Kolda,Paludisme,34,33.3,74,17.7,oui,320,Anopheles,800000,60,58
2023-05-31,Louga,Dengue,9,26.9,69,7.9,partiel,294,Aedes,1100000,40,67
2023-05-31,Louga,Paludisme,26,26.9,69,7.9,partiel,294,Anopheles,1100000,40,67
2023-05-31,Matam,Dengue,6,30.8,57,3.4,non,261,Aedes,600000,20,50
2023-05-31,Matam,Paludisme,19,30.8,57,3.4,non,261,Anopheles,600000,20,50
2023-05-31,Saint-Louis,Dengue,8,33.5,73,12.7,partiel,210,Aedes,1000000,80,72
2023-05-31,Saint-Louis,Paludisme,25,33.5,73,12.7,partiel,210,Anopheles,1000000,80,72
2023-05-31,Sedhiou,Dengue,5,29.8,77,18.1,oui,440,Aedes,500000,35,53
2023-05-31,Sedhiou,Paludisme,12,29.8,77,18.1,oui,440,Anopheles,500000,35,53
2023-05-31,Tambacounda,Dengue,8,30.9,45,2.3,partiel,227,Aedes,800000,25,52
2023-05-31,Tambacounda,Paludisme,25,30.9,45,2.3,partiel,227,Anopheles,800000,25,52
2023-05-31,Thies,Dengue,23,29.5,64,4.2,partiel,235,Aedes,2000000,200,75
2023-05-31,Thies,Paludisme,61,29.5,64,4.2,partiel,235,Anopheles,2000000,200,75
2023-05-31,Ziguinchor,Dengue,8,30.7,76,12.3,oui,408,Aedes,600000,90,70
2023-05-31,Ziguinchor,Paludisme,25,30.7,76,12.3,oui,408,Anopheles,600000,90,70
2023-06-30,Dakar,Dengue,51,30.5,76,34.7,oui,636,Aedes,3500000,6025,85
2023-06-30,Dakar,Paludisme,136,30.5,76,34.7,oui,636,Anopheles,3500000,6025,85
2023-06-30,Diourbel,Dengue,25,28.9,83,97.5,partiel,363,Aedes,1800000,120,70
2023-06-30,Diourbel,Paludisme,77,28.9,83,97.5,partiel,363,Anopheles,1800000,120,70
2023-06-30,Fatick,Dengue,12,32.0,81,66.2,oui,527,Aedes,900000,45,65
2023-06-30,Fatick,Paludisme,36,32.0,81,66.2,oui,527,Anopheles,900000,45,65
2023-06-30,Kaffrine,Dengue,12,28.8,83,56.2,partiel,386,Aedes,700000,50,60
2023-06-30,Kaffrine,Paludisme,27,28.8,83,56.2,partiel,386,Anopheles,700000,50,60
2023-06-30,Kaolack,Dengue,18,28.0,78,58.8,oui,577,Aedes,1200000,150,68
2023-06-30,Kaolack,Paludisme,45,28.0,78,58.8,oui,577,Anopheles,1200000,150,68
2023-06-30,Kedougou,Dengue,4,32.1,75,110.9,oui,597,Aedes,200000,12,55
2023-06-30,Kedougou,Paludisme,11,32.1,75,110.9,oui,597,Anopheles,200000,12,55
2023-06-30,Kolda,Dengue,13,24.1,82,87.1,oui,522,Aedes,800000,60,58
2023-06-30,Kolda,Paludisme,47,24.1,82,87.1,oui,522,Anopheles,800000,60,58
2023-06-30,Louga,Dengue,17,30.9,77,95.6,partiel,389,Aedes,1100000,40,67
2023-06-30,Louga,Paludisme,44,30.9,77,95.6,partiel,389,Anopheles,1100000,40,67
2023-06-30,Matam,Dengue,9,33.0,78,92.7,non,334,Aedes,600000,20,50
2023-06-30,Matam,Paludisme,24,33.0,78,92.7,non,334,Anopheles,600000,20,50
2023-06-30,Saint-Louis,Dengue,15,32.4,76,61.2,partiel,356,Aedes,1000000,80,72
2023-06-30,Saint-Louis,Paludisme,35,32.4,76,61.2,partiel,356,Anopheles,1000000,80,72
2023-06-30,Sedhiou,Dengue,8,30.1,90,136.7,oui,554,Aedes,500000,35,53
2023-06-30,Sedhiou,Paludisme,21,30.1,90,136.7,oui,554,Anopheles,500000,35,53
2023-06-30,Tambacounda,Dengue,9,29.6,76,82.1,partiel,332,Aedes,800000,25,52
2023-06-30,Tambacounda,Paludisme,33,29.6,76,82.1,partiel,332,Anopheles,800000,25,52
2023-06-30,Thies,Dengue,30,26.2,82,84.1,partiel,375,Aedes,2000000,200,75
2023-06-30,Thies,Paludisme,100,26.2,82,84.1,partiel,375,Anopheles,2000000,200,75
2023-06-30,Ziguinchor,Dengue,11,29.1,83,148.8,oui,524,Aedes,600000,90,70
2023-06-30,Ziguinchor,Paludisme,34,29.1,83,148.8,oui,524,Anopheles,600000,90,70
2023-07-31,Dakar,Dengue,43,29.5,81,75.9,oui,560,Aedes,3500000,6025,85
2023-07-31,Dakar,Paludisme,153,29.5,81,75.9,oui,560,Anopheles,3500000,6025,85
2023-07-31,Diourbel,Dengue,26,31.1,77,61.1,partiel,316,Aedes,1800000,120,70
2023-07-31,Diourbel,Paludisme,81,31.1,77,61.1,partiel,316,Anopheles,1800000,120,70
2023-07-31,Fatick,Dengue,15,29.7,82,62.1,oui,507,Aedes,900000,45,65
2023-07-31,Fatick,Paludisme,42,29.7,82,62.1,oui,507,Anopheles,900000,45,65
2023-07-31,Kaffrine,Dengue,9,30.6,77,63.1,partiel,351,Aedes,700000,50,60
2023-07-31,Kaffrine,Paludisme,25,30.6,77,63.1,partiel,351,Anopheles,700000,50,60
2023-07-31,Kaolack,Dengue,15,30.6,80,54.7,oui,507,Aedes,1200000,150,68
2023-07-31,Kaolack,Paludisme,47,30.6,80,54.7,oui,507,Anopheles,1200000,150,68
2023-07-31,Kedougou,Dengue,4,26.2,65,111.3,oui,595,Aedes,200000,12,55
2023-07-31,Kedougou,Paludisme,13,26.2,65,111.3,oui,595,Anopheles,200000,12,55
2023-07-31,Kolda,Dengue,16,28.8,87,149.5,oui,517,Aedes,800000,60,58
2023-07-31,Kolda,Paludisme,37,28.8,87,149.5,oui,517,Anopheles,800000,60,58
2023-07-31,Louga,Dengue,13,26.0,81,78.4,partiel,355,Aedes,1100000,40,67
2023-07-31,Louga,Paludisme,51,26.0,81,78.4,partiel,355,Anopheles,1100000,40,67
2023-07-31,Matam,Dengue,9,31.0,76,102.7,non,352,Aedes,600000,20,50
2023-07-31,Matam,Paludisme,27,31.0,76,102.7,non,352,Anopheles,600000,20,50
2023-07-31,Saint-Louis,Dengue,12,27.2,76,89.8,partiel,342,Aedes,1000000,80,72
2023-07-31,Saint-Louis,Paludisme,50,27.2,76,89.8,partiel,342,Anopheles,1000000,80,72
2023-07-31,Sedhiou,Dengue,7,28.4,86,113.2,oui,543,Aedes,500000,35,53
2023-07-31,Sedhiou,Paludisme,20,28.4,86,113.2,oui,543,Anopheles,500000,35,53
2023-07-31,Tambacounda,Dengue,11,30.0,69,81.5,partiel,314,Aedes,800000,25,52
2023-07-31,Tambacounda,Paludisme,28,30.0,69,81.5,partiel,314,Anopheles,800000,25,52
2023-07-31,Thies,Dengue,29,31.1,79,81.3,partiel,373,Aedes,2000000,200,75
2023-07-31,Thies,Paludisme,79,31.1,79,81.3,partiel,373,Anopheles,2000000,200,75
2023-07-31,Ziguinchor,Dengue,10,29.1,85,139.4,oui,620,Aedes,600000,90,70
2023-07-31,Ziguinchor,Paludisme,35,29.1,85,139.4,oui,620,Anopheles,600000,90,70
2023-08-31,Dakar,Dengue,55,26.1,84,45.9,oui,629,Aedes,3500000,6025,85
2023-08-31,Dakar,Paludisme,127,26.1,84,45.9,oui,629,Anopheles,3500000,6025,85
2023-08-31,Diourbel,Dengue,21,29.2,77,65.3,partiel,332,Aedes,1800000,120,70
2023-08-31,Diourbel,Paludisme,76,29.2,77,65.3,partiel,332,Anopheles,1800000,120,70
2023-08-31,Fatick,Dengue,11,25.2,81,98.8,oui,533,Aedes,900000,45,65
2023-08-31,Fatick,Paludisme,45,25.2,81,98.8,oui,533,Anopheles,900000,45,65
2023-08-31,Kaffrine,Dengue,11,30.0,78,77.1,partiel,309,Aedes,700000,50,60
2023-08-31,Kaffrine,Paludisme,32,30.0,78,77.1,partiel,309,Anopheles,700000,50,60
2023-08-31,Kaolack,Dengue,15,25.1,80,85.3,oui,606,Aedes,1200000,150,68
2023-08-31,Kaolack,Paludisme,49,25.1,80,85.3,oui,606,Anopheles,1200000,150,68
2023-08-31,Kedougou,Dengue,4,32.9,69,104.0,oui,573,Aedes,200000,12,55
2023-08-31,Kedougou,Paludisme,12,32.9,69,104.0,oui,573,Anopheles,200000,12,55
2023-08-31,Kolda,Dengue,16,28.4,82,113.3,oui,531,Aedes,800000,60,58
2023-08-31,Kolda,Paludisme,45,28.4,82,113.3,oui,531,Anopheles,800000,60,58
2023-08-31,Louga,Dengue,13,32.9,75,85.0,partiel,325,Aedes,1100000,40,67
2023-08-31,Louga,Paludisme,47,32.9,75,85.0,partiel,325,Anopheles,1100000,40,67
2023-08-31,Matam,Dengue,9,30.7,70,109.9,non,308,Aedes,600000,20,50
2023-08-31,Matam,Paludisme,29,30.7,70,109.9,non,308,Anopheles,600000,20,50
2023-08-31,Saint-Louis,Dengue,13,31.6,75,73.6,partiel,340,Aedes,1000000,80,72
2023-08-31,Saint-Louis,Paludisme,40,31.6,75,73.6,partiel,340,Anopheles,1000000,80,72
2023-08-31,Sedhiou,Dengue,8,31.8,81,144.6,oui,557,Aedes,500000,35,53
2023-08-31,Sedhiou,Paludisme,20,31.8,81,144.6,oui,557,Anopheles,500000,35,53
2023-08-31,Tambacounda,Dengue,9,29.3,67,114.0,partiel,383,Aedes,800000,25,52
2023-08-31,Tambacounda,Paludisme,30,29.3,67,114.0,partiel,383,Anopheles,800000,25,52
2023-08-31,Thies,Dengue,27,30.0,76,76.1,partiel,301,Aedes,2000000,200,75
2023-08-31,Thies,Paludisme,92,30.0,76,76.1,partiel,301,Anopheles,2000000,200,75
2023-08-31,Ziguinchor,Dengue,14,31.0,84,83.2,oui,615,Aedes,600000,90,70
2023-08-31,Ziguinchor,Paludisme,35,31.0,84,83.2,oui,615,Anopheles,600000,90,70
2023-09-30,Dakar,Dengue,97,27.6,82,93.6,oui,833,Aedes,3500000,6025,85
2023-09-30,Dakar,Paludisme,298,27.6,82,93.6,oui,833,Anopheles,3500000,6025,85
2023-09-30,Diourbel,Dengue,40,32.6,76,85.5,partiel,610,Aedes,1800000,120,70
2023-09-30,Diourbel,Paludisme,134,32.6,76,85.5,partiel,610,Anopheles,1800000,120,70
2023-09-30,Fatick,Dengue,17,29.4,78,97.8,oui,734,Aedes,900000,45,65
2023-09-30,Fatick,Paludisme,59,29.4,78,97.8,oui,734,Anopheles,900000,45,65
2023-09-30,Kaffrine,Dengue,14,28.9,84,85.6,partiel,624,Aedes,700000,50,60
2023-09-30,Kaffrine,Paludisme,44,28.9,84,85.6,partiel,624,Anopheles,700000,50,60
2023-09-30,Kaolack,Dengue,24,27.0,79,67.5,oui,1132,Aedes,1200000,150,68
2023-09-30,Kaolack,Paludisme,74,27.0,79,67.5,oui,1132,Anopheles,1200000,150,68
2023-09-30,Kedougou,Dengue,7,33.2,69,79.0,oui,1165,Aedes,200000,12,55
2023-09-30,Kedougou,Paludisme,22,33.2,69,79.0,oui,1165,Anopheles,200000,12,55
2023-09-30,Kolda,Dengue,30,24.9,88,110.5,oui,755,Aedes,800000,60,58
2023-09-30,Kolda,Paludisme,66,24.9,88,110.5,oui,755,Anopheles,800000,60,58
2023-09-30,Louga,Dengue,19,32.0,84,97.9,partiel,710,Aedes,1100000,40,67
2023-09-30,Louga,Paludisme,89,32.0,84,97.9,partiel,710,Anopheles,1100000,40,67
2023-09-30,Matam,Dengue,14,30.8,72,69.2,non,721,Aedes,600000,20,50
2023-09-30,Matam,Paludisme,54,30.8,72,69.2,non,721,Anopheles,600000,20,50
2023-09-30,Saint-Louis,Dengue,29,26.4,80,90.7,partiel,683,Aedes,1000000,80,72
2023-09-30,Saint-Louis,Paludisme,68,26.4,80,90.7,partiel,683,Anopheles,1000000,80,72
2023-09-30,Sedhiou,Dengue,15,31.1,82,89.1,oui,1188,Aedes,500000,35,53
2023-09-30,Sedhiou,Paludisme,43,31.1,82,89.1,oui,1188,Anopheles,500000,35,53
2023-09-30,Tambacounda,Dengue,20,31.2,71,44.1,partiel,674,Aedes,800000,25,52
2023-09-30,Tambacounda,Paludisme,58,31.2,71,44.1,partiel,674,Anopheles,800000,25,52
2023-09-30,Thies,Dengue,55,26.4,78,57.9,partiel,509,Aedes,2000000,200,75
2023-09-30,Thies,Paludisme,130,26.4,78,57.9,partiel,509,Anopheles,2000000,200,75
2023-09-30,Ziguinchor,Dengue,17,28.9,82,135.6,oui,1097,Aedes,600000,90,70
2023-09-30,Ziguinchor,Paludisme,79,28.9,82,135.6,oui,1097,Anopheles,600000,90,70
2023-10-31,Dakar,Dengue,70,30.2,76,59.3,oui,988,Aedes,3500000,6025,85
2023-10-31,Dakar,Paludisme,256,30.2,76,59.3,oui,988,Anopheles,3500000,6025,85
2023-10-31,Diourbel,Dengue,37,31.2,83,66.2,partiel,702,Aedes,1800000,120,70
2023-10-31,Diourbel,Paludisme,98,31.2,83,66.2,partiel,702,Anopheles,1800000,120,70
2023-10-31,Fatick,Dengue,19,30.1,80,95.4,oui,894,Aedes,900000,45,65
2023-10-31,Fatick,Paludisme,61,30.1,80,95.4,oui,894,Anopheles,900000,45,65
2023-10-31,Kaffrine,Dengue,15,30.5,83,92.6,partiel,742,Aedes,700000,50,60
2023-10-31,Kaffrine,Paludisme,49,30.5,83,92.6,partiel,742,Anopheles,700000,50,60
2023-10-31,Kaolack,Dengue,36,28.8,85,86.4,oui,1177,Aedes,1200000,150,68
2023-10-31,Kaolack,Paludisme,99,28.8,85,86.4,oui,1177,Anopheles,1200000,150,68
2023-10-31,Kedougou,Dengue,7,28.0,67,41.6,oui,972,Aedes,200000,12,55
2023-10-31,Kedougou,Paludisme,27,28.0,67,41.6,oui,972,Anopheles,200000,12,55
2023-10-31,Kolda,Dengue,31,25.3,84,109.7,oui,893,Aedes,800000,60,58
2023-10-31,Kolda,Paludisme,89,25.3,84,109.7,oui,893,Anopheles,800000,60,58
2023-10-31,Louga,Dengue,22,31.4,76,85.7,partiel,581,Aedes,1100000,40,67
2023-10-31,Louga,Paludisme,76,31.4,76,85.7,partiel,581,Anopheles,1100000,40,67
2023-10-31,Matam,Dengue,12,28.0,74,101.6,non,523,Aedes,600000,20,50
2023-10-31,Matam,Paludisme,35,28.0,74,101.6,non,523,Anopheles,600000,20,50
2023-10-31,Saint-Louis,Dengue,19,30.0,78,62.3,partiel,453,Aedes,1000000,80,72
2023-10-31,Saint-Louis,Paludisme,71,30.0,78,62.3,partiel,453,Anopheles,1000000,80,72
2023-10-31,Sedhiou,Dengue,8,28.2,86,100.9,oui,737,Aedes,500000,35,53
2023-10-31,Sedhiou,Paludisme,39,28.2,86,100.9,oui,737,Anopheles,500000,35,53
2023-10-31,Tambacounda,Dengue,20,32.4,69,76.2,partiel,604,Aedes,800000,25,52
2023-10-31,Tambacounda,Paludisme,47,32.4,69,76.2,partiel,604,Anopheles,800000,25,52
2023-10-31,Thies,Dengue,51,27.6,79,82.3,partiel,598,Aedes,2000000,200,75
2023-10-31,Thies,Paludisme,168,27.6,79,82.3,partiel,598,Anopheles,2000000,200,75
2023-10-31,Ziguinchor,Dengue,20,28.3,87,141.1,oui,927,Aedes,600000,90,70
2023-10-31,Ziguinchor,Paludisme,58,28.3,87,141.1,oui,927,Anopheles,600000,90,70
2023-11-30,Dakar,Dengue,94,29.4,65,7.7,oui,1084,Aedes,3500000,6025,85
2023-11-30,Dakar,Paludisme,260,29.4,65,7.7,oui,1084,Anopheles,3500000,6025,85
2023-11-30,Diourbel,Dengue,35,29.0,61,9.3,partiel,594,Aedes,1800000,120,70
2023-11-30,Diourbel,Paludisme,153,29.0,61,9.3,partiel,594,Anopheles,1800000,120,70
2023-11-30,Fatick,Dengue,18,34.1,66,14.4,oui,1135,Aedes,900000,45,65
2023-11-30,Fatick,Paludisme,61,34.1,66,14.4,oui,1135,Anopheles,900000,45,65
2023-11-30,Kaffrine,Dengue,14,31.2,69,11.7,partiel,603,Aedes,700000,50,60
2023-11-30,Kaffrine,Paludisme,50,31.2,69,11.7,partiel,603,Anopheles,700000,50,60
2023-11-30,Kaolack,Dengue,23,27.1,74,3.2,oui,831,Aedes,1200000,150,68
2023-11-30,Kaolack,Paludisme,100,27.1,74,3.2,oui,831,Anopheles,1200000,150,68
2023-11-30,Kedougou,Dengue,6,37.3,52,3.5,oui,1126,Aedes,200000,12,55
2023-11-30,Kedougou,Paludisme,26,37.3,52,3.5,oui,1126,Anopheles,200000,12,55
2023-11-30,Kolda,Dengue,28,33.8,79,6.9,oui,1115,Aedes,800000,60,58
2023-11-30,Kolda,Paludisme,80,33.8,79,6.9,oui,1115,Anopheles,800000,60,58
2023-11-30,Louga,Dengue,28,30.8,65,3.0,partiel,719,Aedes,1100000,40,67
2023-11-30,Louga,Paludisme,92,30.8,65,3.0,partiel,719,Anopheles,1100000,40,67
2023-11-30,Matam,Dengue,15,32.1,45,4.4,non,660,Aedes,600000,20,50
2023-11-30,Matam,Paludisme,34,32.1,45,4.4,non,660,Anopheles,600000,20,50
2023-11-30,Saint-Louis,Dengue,22,27.7,63,10.6,partiel,723,Aedes,1000000,80,72
2023-11-30,Saint-Louis,Paludisme,83,27.7,63,10.6,partiel,723,Anopheles,1000000,80,72
2023-11-30,Sedhiou,Dengue,10,32.0,79,13.0,oui,1081,Aedes,500000,35,53
2023-11-30,Sedhiou,Paludisme,34,32.0,79,13.0,oui,1081,Anopheles,500000,35,53
2023-11-30,Tambacounda,Dengue,17,37.3,57,1.5,partiel,502,Aedes,800000,25,52
2023-11-30,Tambacounda,Paludisme,66,37.3,57,1.5,partiel,502,Anopheles,800000,25,52
2023-11-30,Thies,Dengue,41,34.7,70,12.9,partiel,608,Aedes,2000000,200,75
2023-11-30,Thies,Paludisme,155,34.7,70,12.9,partiel,608,Anopheles,2000000,200,75
2023-11-30,Ziguinchor,Dengue,21,27.8,74,10.5,oui,1181,Aedes,600000,90,70
2023-11-30,Ziguinchor,Paludisme,65,27.8,74,10.5,oui,1181,Anopheles,600000,90,70
2023-12-31,Dakar,Dengue,66,27.4,74,5.3,oui,1174,Aedes,3500000,6025,85
2023-12-31,Dakar,Paludisme,322,27.4,74,5.3,oui,1174,Anopheles,3500000,6025,85
2023-12-31,Diourbel,Dengue,51,34.9,70,14.2,partiel,698,Aedes,1800000,120,70
2023-12-31,Diourbel,Paludisme,133,34.9,70,14.2,partiel,698,Anopheles,1800000,120,70
2023-12-31,Fatick,Dengue,19,29.9,68,7.8,oui,991,Aedes,900000,45,65
2023-12-31,Fatick,Paludisme,76,29.9,68,7.8,oui,991,Anopheles,900000,45,65
2023-12-31,Kaffrine,Dengue,17,31.3,62,2.0,partiel,524,Aedes,700000,50,60
2023-12-31,Kaffrine,Paludisme,57,31.3,62,2.0,partiel,524,Anopheles,700000,50,60
2023-12-31,Kaolack,Dengue,35,27.8,63,2.2,oui,1090,Aedes,1200000,150,68
2023-12-31,Kaolack,Paludisme,70,27.8,63,2.2,oui,1090,Anopheles,1200000,150,68
2023-12-31,Kedougou,Dengue,6,32.8,59,2.0,oui,1071,Aedes,200000,12,55
2023-12-31,Kedougou,Paludisme,18,32.8,59,2.0,oui,1071,Anopheles,200000,12,55
2023-12-31,Kolda,Dengue,31,32.4,72,15.9,oui,753,Aedes,800000,60,58
2023-12-31,Kolda,Paludisme,102,32.4,72,15.9,oui,753,Anopheles,800000,60,58
2023-12-31,Louga,Dengue,22,34.7,67,11.5,partiel,561,Aedes,1100000,40,67
2023-12-31,Louga,Paludisme,72,34.7,67,11.5,partiel,561,Anopheles,1100000,40,67
2023-12-31,Matam,Dengue,14,29.0,52,3.5,non,611,Aedes,600000,20,50
2023-12-31,Matam,Paludisme,42,29.0,52,3.5,non,611,Anopheles,600000,20,50
2023-12-31,Saint-Louis,Dengue,20,34.5,71,14.6,partiel,461,Aedes,1000000,80,72
2023-12-31,Saint-Louis,Paludisme,52,34.5,71,14.6,partiel,461,Anopheles,1000000,80,72
2023-12-31,Sedhiou,Dengue,13,31.4,72,12.6,oui,1146,Aedes,500000,35,53
2023-12-31,Sedhiou,Paludisme,33,31.4,72,12.6,oui,1146,Anopheles,500000,35,53
2023-12-31,Tambacounda,Dengue,22,29.8,53,2.5,partiel,706,Aedes,800000,25,52
2023-12-31,Tambacounda,Paludisme,51,29.8,53,2.5,partiel,706,Anopheles,800000,25,52
2023-12-31,Thies,Dengue,42,33.0,67,4.9,partiel,509,Aedes,2000000,200,75
2023-12-31,Thies,Paludisme,125,33.0,67,4.9,partiel,509,Anopheles,2000000,200,75
2023-12-31,Ziguinchor,Dengue,18,29.6,76,18.2,oui,1137,Aedes,600000,90,70
2023-12-31,Ziguinchor,Paludisme,59,29.6,76,18.2,oui,1137,Anopheles,600000,90,70
2024-01-31,Dakar,Dengue,32,27.3,72,2.4,oui,423,Aedes,3500000,6025,85
2024-01-31,Dakar,Paludisme,102,27.3,72,2.4,oui,423,Anopheles,3500000,6025,85
2024-01-31,Diourbel,Dengue,21,26.4,66,11.2,partiel,223,Aedes,1800000,120,70
2024-01-31,Diourbel,Paludisme,54,26.4,66,11.2,partiel,223,Anopheles,1800000,120,70
2024-01-31,Fatick,Dengue,8,30.3,69,8.1,oui,432,Aedes,900000,45,65
2024-01-31,Fatick,Paludisme,22,30.3,69,8.1,oui,432,Anopheles,900000,45,65
2024-01-31,Kaffrine,Dengue,8,28.7,71,12.3,partiel,220,Aedes,700000,50,60
2024-01-31,Kaffrine,Paludisme,26,28.7,71,12.3,partiel,220,Anopheles,700000,50,60
2024-01-31,Kaolack,Dengue,13,32.5,61,4.9,oui,321,Aedes,1200000,150,68
2024-01-31,Kaolack,Paludisme,39,32.5,61,4.9,oui,321,Anopheles,1200000,150,68
